cve_id,cwe_id,published_date,base_score,attack_vector,attack_complexity,privileges_required,user_interaction,scope,confidentiality_impact,integrity_impact,availability_impact,is_exploited,cve_age_days
CVE-2023-50934,"CWE-287,CWE-308",2024-02-02 02:15:16.890,5.3,NETWORK,LOW,NONE,NONE,UNCHANGED,NONE,LOW,NONE,0,864
CVE-2024-20815,CWE-287,2024-02-06 03:15:08.720,8.0,ADJACENT_NETWORK,HIGH,NONE,NONE,CHANGED,HIGH,NONE,HIGH,0,860
CVE-2024-20816,CWE-287,2024-02-06 03:15:08.907,8.0,ADJACENT_NETWORK,HIGH,NONE,NONE,CHANGED,HIGH,NONE,HIGH,0,860
CVE-2024-24592,"CWE-287,CWE-425",2024-02-06 15:15:09.730,9.8,NETWORK,LOW,NONE,NONE,UNCHANGED,HIGH,HIGH,HIGH,0,860
CVE-2024-22394,CWE-287,2024-02-08 02:15:07.620,9.8,NETWORK,LOW,NONE,NONE,UNCHANGED,HIGH,HIGH,HIGH,0,858
CVE-2024-24496,"CWE-284,CWE-287",2024-02-08 21:15:08.537,9.8,NETWORK,LOW,NONE,NONE,UNCHANGED,HIGH,HIGH,HIGH,0,858
CVE-2024-25313,CWE-287,2024-02-09 13:15:42.227,8.8,NETWORK,LOW,LOW,NONE,UNCHANGED,HIGH,HIGH,HIGH,0,857
CVE-2024-23813,CWE-287,2024-02-13 09:15:50.140,7.3,NETWORK,LOW,NONE,NONE,UNCHANGED,LOW,LOW,LOW,0,853
CVE-2023-6451,"CWE-1394,CWE-287",2024-02-16 04:15:08.090,8.6,NETWORK,LOW,NONE,NONE,CHANGED,HIGH,NONE,NONE,0,850
CVE-2023-52160,CWE-287,2024-02-22 17:15:08.263,6.5,NETWORK,LOW,NONE,REQUIRED,UNCHANGED,HIGH,NONE,NONE,0,844
CVE-2023-52161,CWE-287,2024-02-22 17:15:08.327,7.5,NETWORK,LOW,NONE,NONE,UNCHANGED,HIGH,NONE,NONE,0,844
CVE-2024-23255,"CWE-287,CWE-863",2024-03-08 02:15:48.713,2.4,PHYSICAL,LOW,NONE,NONE,UNCHANGED,LOW,NONE,NONE,0,829
CVE-2023-38534,CWE-287,2024-03-13 22:15:08.197,8.6,NETWORK,LOW,NONE,NONE,CHANGED,HIGH,NONE,NONE,0,824
CVE-2024-2112,CWE-287,2024-04-09 19:15:28.017,5.9,NETWORK,HIGH,NONE,NONE,UNCHANGED,HIGH,NONE,NONE,0,797
CVE-2024-29837,"CWE-1390,CWE-284,CWE-287",2024-04-15 00:15:13.097,8.8,NETWORK,LOW,NONE,REQUIRED,UNCHANGED,HIGH,HIGH,HIGH,0,791
CVE-2023-51484,CWE-287,2024-04-25 09:15:07.143,9.8,NETWORK,LOW,NONE,NONE,UNCHANGED,HIGH,HIGH,HIGH,0,781
CVE-2024-4024,"CWE-287,CWE-302",2024-04-25 14:15:09.903,7.3,NETWORK,LOW,LOW,REQUIRED,UNCHANGED,HIGH,HIGH,NONE,0,781
CVE-2024-20856,CWE-287,2024-05-07 05:15:49.160,4.3,PHYSICAL,LOW,NONE,REQUIRED,UNCHANGED,HIGH,NONE,NONE,0,769
CVE-2024-3487,CWE-287,2024-05-15 17:15:14.003,3.5,ADJACENT_NETWORK,LOW,NONE,REQUIRED,UNCHANGED,LOW,NONE,NONE,0,761
CVE-2023-43551,CWE-287,2024-06-03 10:15:11.147,9.1,NETWORK,LOW,NONE,NONE,UNCHANGED,HIGH,HIGH,NONE,0,742
CVE-2024-35670,CWE-287,2024-06-04 19:20:08.777,5.3,NETWORK,LOW,NONE,NONE,UNCHANGED,NONE,LOW,NONE,0,741
CVE-2023-50804,CWE-287,2024-06-05 19:15:11.900,3.7,NETWORK,HIGH,NONE,NONE,UNCHANGED,LOW,NONE,NONE,0,740
CVE-2024-5658,"CWE-287,CWE-303",2024-06-06 11:15:49.573,4.8,NETWORK,HIGH,LOW,REQUIRED,UNCHANGED,NONE,HIGH,NONE,0,739
CVE-2022-45168,"CWE-287,CWE-863",2024-06-10 15:15:50.600,6.5,NETWORK,LOW,LOW,NONE,UNCHANGED,NONE,HIGH,NONE,0,735
CVE-2024-35248,"CWE-1390,CWE-287",2024-06-11 17:16:02.180,7.3,NETWORK,LOW,NONE,NONE,UNCHANGED,LOW,LOW,LOW,0,734
CVE-2024-34103,CWE-287,2024-06-13 09:15:10.720,8.1,NETWORK,HIGH,NONE,NONE,UNCHANGED,HIGH,HIGH,HIGH,0,732
CVE-2024-22441,CWE-287,2024-06-13 16:15:10.493,9.8,NETWORK,LOW,NONE,NONE,UNCHANGED,HIGH,HIGH,HIGH,0,732
CVE-2024-37367,CWE-287,2024-06-14 15:15:51.940,7.5,NETWORK,LOW,NONE,NONE,UNCHANGED,HIGH,NONE,NONE,0,731
CVE-2024-37085,"CWE-287,CWE-305",2024-06-25 15:15:12.377,6.8,NETWORK,LOW,HIGH,REQUIRED,UNCHANGED,HIGH,HIGH,HIGH,1,720
CVE-2024-5805,CWE-287,2024-06-25 15:15:15.603,9.1,NETWORK,LOW,NONE,NONE,UNCHANGED,HIGH,HIGH,NONE,0,720
CVE-2024-5012,CWE-287,2024-06-25 21:16:00.320,8.6,NETWORK,LOW,NONE,NONE,CHANGED,HIGH,NONE,NONE,0,720
CVE-2024-27867,CWE-287,2024-06-26 04:15:11.637,4.3,ADJACENT_NETWORK,LOW,NONE,NONE,UNCHANGED,LOW,NONE,NONE,0,719
CVE-2024-28200,"CWE-287,CWE-288",2024-07-01 21:15:03.143,9.1,NETWORK,LOW,NONE,NONE,UNCHANGED,HIGH,HIGH,NONE,0,714
CVE-2024-20889,CWE-287,2024-07-02 10:15:03.767,5.9,ADJACENT_NETWORK,HIGH,NONE,NONE,UNCHANGED,LOW,NONE,HIGH,0,713
CVE-2024-20890,CWE-287,2024-07-02 10:15:03.947,5.3,ADJACENT_NETWORK,HIGH,NONE,NONE,UNCHANGED,NONE,NONE,HIGH,0,713
CVE-2024-20900,CWE-287,2024-07-02 10:15:05.690,4.0,LOCAL,HIGH,NONE,NONE,UNCHANGED,LOW,LOW,NONE,0,713
CVE-2024-34596,CWE-287,2024-07-02 10:15:08.320,5.9,NETWORK,HIGH,NONE,NONE,UNCHANGED,NONE,NONE,HIGH,0,713
CVE-2024-39723,"CWE-1299,CWE-287",2024-07-08 01:15:12.283,4.6,PHYSICAL,LOW,NONE,NONE,UNCHANGED,NONE,NONE,HIGH,0,707
CVE-2024-38433,"CWE-287,CWE-305",2024-07-11 08:15:10.623,6.7,LOCAL,LOW,HIGH,NONE,UNCHANGED,HIGH,HIGH,HIGH,0,704
CVE-2024-39767,CWE-287,2024-07-15 09:15:02.573,4.2,NETWORK,HIGH,NONE,REQUIRED,UNCHANGED,NONE,LOW,LOW,0,700
CVE-2024-6535,"CWE-1392,CWE-287",2024-07-17 03:15:01.890,5.3,NETWORK,LOW,NONE,NONE,UNCHANGED,NONE,LOW,NONE,0,698
CVE-2024-23465,CWE-287,2024-07-17 15:15:10.977,8.3,ADJACENT_NETWORK,HIGH,NONE,NONE,CHANGED,HIGH,HIGH,HIGH,0,698
CVE-2024-41829,"CWE-287,CWE-303",2024-07-22 15:15:05.487,3.5,NETWORK,LOW,LOW,REQUIRED,UNCHANGED,LOW,NONE,NONE,0,693
CVE-2024-41800,CWE-287,2024-07-25 17:15:11.203,4.8,NETWORK,HIGH,LOW,REQUIRED,UNCHANGED,NONE,HIGH,NONE,0,690
CVE-2019-6197,CWE-287,2024-07-31 21:15:12.340,7.8,LOCAL,LOW,LOW,NONE,UNCHANGED,HIGH,HIGH,HIGH,0,684
CVE-2019-6198,CWE-287,2024-07-31 21:15:12.557,7.8,LOCAL,LOW,LOW,NONE,UNCHANGED,HIGH,HIGH,HIGH,0,684
CVE-2024-34788,"CWE-200,CWE-287",2024-08-07 04:17:17.680,6.5,NETWORK,LOW,LOW,NONE,UNCHANGED,HIGH,NONE,NONE,0,677
CVE-2024-36130,"CWE-285,CWE-287",2024-08-07 04:17:17.967,9.8,NETWORK,LOW,NONE,NONE,UNCHANGED,HIGH,HIGH,HIGH,0,677
CVE-2024-36132,CWE-287,2024-08-07 04:17:18.437,7.5,NETWORK,LOW,NONE,NONE,UNCHANGED,HIGH,NONE,NONE,0,677
CVE-2024-4784,"CWE-287,CWE-305",2024-08-08 10:15:09.390,4.2,NETWORK,HIGH,LOW,NONE,UNCHANGED,LOW,LOW,NONE,0,676
CVE-2024-7746,"CWE-1392,CWE-287",2024-08-13 16:15:09.573,9.8,NETWORK,LOW,NONE,NONE,UNCHANGED,HIGH,HIGH,HIGH,0,671
CVE-2024-7593,"CWE-287,CWE-303",2024-08-13 19:15:16.940,9.8,NETWORK,LOW,NONE,NONE,UNCHANGED,HIGH,HIGH,HIGH,1,671
CVE-2024-25157,"CWE-287,CWE-303",2024-08-14 15:15:18.023,6.5,NETWORK,LOW,HIGH,NONE,UNCHANGED,HIGH,HIGH,NONE,0,670
CVE-2024-37028,"CWE-287,CWE-645",2024-08-14 15:15:21.257,5.3,NETWORK,LOW,NONE,NONE,UNCHANGED,NONE,NONE,LOW,0,670
CVE-2024-31800,"CWE-287,CWE-522",2024-08-15 17:15:17.220,6.8,PHYSICAL,LOW,NONE,NONE,UNCHANGED,HIGH,HIGH,HIGH,0,669
CVE-2024-42462,"CWE-287,CWE-306",2024-08-16 14:15:13.253,9.8,NETWORK,LOW,NONE,NONE,UNCHANGED,HIGH,HIGH,HIGH,0,668
CVE-2024-42336,CWE-287,2024-08-20 13:15:05.617,8.2,NETWORK,LOW,NONE,NONE,UNCHANGED,LOW,HIGH,NONE,0,664
CVE-2024-43409,"CWE-284,CWE-287",2024-08-20 15:15:24.270,6.5,NETWORK,LOW,NONE,NONE,UNCHANGED,LOW,LOW,NONE,0,664
CVE-2024-7401,CWE-287,2024-08-26 17:15:06.987,7.5,NETWORK,LOW,NONE,NONE,UNCHANGED,NONE,HIGH,NONE,0,658
CVE-2024-8181,CWE-287,2024-08-27 13:15:06.820,9.8,NETWORK,LOW,NONE,NONE,UNCHANGED,HIGH,HIGH,HIGH,0,657
CVE-2024-7745,"CWE-287,CWE-290,CWE-304",2024-08-28 17:15:11.593,6.5,NETWORK,LOW,HIGH,NONE,UNCHANGED,HIGH,HIGH,NONE,0,656
CVE-2024-7346,"CWE-287,CWE-297",2024-09-03 15:15:16.913,7.2,NETWORK,LOW,NONE,NONE,CHANGED,LOW,LOW,NONE,0,650
CVE-2024-5956,"CWE-287,CWE-305",2024-09-05 11:15:12.387,6.5,NETWORK,LOW,NONE,NONE,UNCHANGED,LOW,LOW,NONE,0,648
CVE-2024-5957,"CWE-287,CWE-305",2024-09-05 11:15:12.610,6.3,NETWORK,LOW,NONE,REQUIRED,UNCHANGED,LOW,LOW,LOW,0,648
CVE-2023-45038,CWE-287,2024-09-06 17:15:12.300,4.3,NETWORK,LOW,NONE,REQUIRED,UNCHANGED,LOW,NONE,NONE,0,647
CVE-2024-8642,"CWE-287,CWE-303,CWE-305",2024-09-11 14:15:14.177,8.1,NETWORK,LOW,LOW,NONE,UNCHANGED,HIGH,HIGH,NONE,0,642
CVE-2024-44202,CWE-287,2024-09-17 00:15:52.383,5.3,NETWORK,LOW,NONE,NONE,UNCHANGED,LOW,NONE,NONE,0,636
CVE-2024-8956,"CWE-287,CWE-306",2024-09-17 20:15:07.287,9.1,NETWORK,LOW,NONE,NONE,UNCHANGED,HIGH,HIGH,NONE,1,636
CVE-2024-47125,"CWE-287,CWE-923",2024-09-26 18:15:09.430,8.1,ADJACENT_NETWORK,LOW,NONE,NONE,UNCHANGED,HIGH,HIGH,NONE,0,627
CVE-2024-47127,"CWE-1390,CWE-287",2024-09-26 18:15:09.667,6.5,ADJACENT_NETWORK,LOW,NONE,NONE,UNCHANGED,HIGH,NONE,NONE,0,627
CVE-2024-9683,"CWE-287,CWE-305",2024-10-17 15:15:13.850,4.8,NETWORK,HIGH,NONE,NONE,UNCHANGED,LOW,LOW,NONE,0,606
CVE-2024-9947,"CWE-276,CWE-287",2024-10-23 07:15:04.560,8.1,NETWORK,HIGH,NONE,NONE,UNCHANGED,HIGH,HIGH,HIGH,0,600
CVE-2024-50478,"CWE-287,CWE-305",2024-10-28 13:15:05.870,9.8,NETWORK,LOW,NONE,NONE,UNCHANGED,HIGH,HIGH,HIGH,0,595
CVE-2023-29117,CWE-287,2024-11-05 16:15:15.543,8.8,ADJACENT_NETWORK,LOW,NONE,NONE,UNCHANGED,HIGH,HIGH,HIGH,0,587
CVE-2024-11209,CWE-287,2024-11-14 14:15:18.090,6.3,NETWORK,LOW,LOW,NONE,UNCHANGED,LOW,LOW,LOW,0,578
CVE-2016-10394,CWE-287,2024-11-26 09:15:04.180,8.4,LOCAL,LOW,NONE,NONE,UNCHANGED,HIGH,HIGH,HIGH,0,566
CVE-2023-52955,"CWE-264,CWE-287",2025-01-08 03:15:08.263,6.5,NETWORK,LOW,NONE,REQUIRED,UNCHANGED,NONE,NONE,HIGH,0,523
CVE-2024-56445,CWE-287,2025-01-08 03:15:09.920,4.3,ADJACENT_NETWORK,LOW,NONE,NONE,UNCHANGED,NONE,NONE,LOW,0,523
CVE-2025-46590,CWE-287,2025-05-06 08:15:17.290,6.3,ADJACENT_NETWORK,LOW,NONE,NONE,UNCHANGED,LOW,LOW,LOW,0,405
CVE-2025-29813,"CWE-287,CWE-302",2025-05-08 23:15:52.153,10.0,NETWORK,LOW,NONE,NONE,CHANGED,HIGH,HIGH,HIGH,0,403
CVE-2025-0605,"CWE-1390,CWE-287",2025-05-22 15:16:03.957,4.6,NETWORK,LOW,LOW,REQUIRED,UNCHANGED,LOW,LOW,NONE,0,389
CVE-2025-67507,"CWE-287,CWE-288",2025-12-10 01:15:52.463,8.1,NETWORK,HIGH,NONE,NONE,UNCHANGED,HIGH,HIGH,HIGH,0,187
CVE-2025-14567,"CWE-287,CWE-306",2025-12-12 16:15:43.117,5.3,NETWORK,LOW,NONE,NONE,UNCHANGED,LOW,NONE,NONE,0,185
CVE-2025-14703,CWE-287,2025-12-15 04:15:36.933,5.3,NETWORK,LOW,NONE,NONE,UNCHANGED,LOW,NONE,NONE,0,182
CVE-2025-14746,CWE-287,2025-12-16 03:15:57.233,4.3,ADJACENT_NETWORK,LOW,NONE,NONE,UNCHANGED,LOW,NONE,NONE,0,181
CVE-2025-14908,CWE-287,2025-12-19 01:16:06.037,6.3,NETWORK,LOW,LOW,NONE,UNCHANGED,LOW,LOW,LOW,0,178
CVE-2025-15097,CWE-287,2025-12-26 03:15:50.273,7.3,NETWORK,LOW,NONE,NONE,UNCHANGED,LOW,LOW,LOW,0,171
CVE-2025-15135,CWE-287,2025-12-28 12:15:41.310,6.3,NETWORK,LOW,LOW,NONE,UNCHANGED,LOW,LOW,LOW,0,169
CVE-2025-15455,CWE-287,2026-01-05 04:15:41.600,6.5,NETWORK,LOW,NONE,NONE,UNCHANGED,NONE,LOW,LOW,0,161
CVE-2025-15456,CWE-287,2026-01-05 05:15:53.007,7.3,NETWORK,LOW,NONE,NONE,UNCHANGED,LOW,LOW,LOW,0,161
CVE-2025-15457,CWE-287,2026-01-05 05:15:54.157,7.3,NETWORK,LOW,NONE,NONE,UNCHANGED,LOW,LOW,LOW,0,161
CVE-2026-0589,CWE-287,2026-01-05 13:15:55.457,7.3,NETWORK,LOW,NONE,NONE,UNCHANGED,LOW,LOW,LOW,0,161
CVE-2025-69197,"CWE-287,CWE-294",2026-01-06 01:16:01.537,6.5,NETWORK,LOW,LOW,NONE,UNCHANGED,HIGH,NONE,NONE,0,160
CVE-2026-21854,"CWE-1321,CWE-287,CWE-843",2026-01-07 19:15:57.267,9.8,NETWORK,LOW,NONE,NONE,UNCHANGED,HIGH,HIGH,HIGH,0,159
CVE-2026-22594,CWE-287,2026-01-10 03:15:50.400,8.1,NETWORK,LOW,LOW,NONE,UNCHANGED,HIGH,HIGH,NONE,0,156
CVE-2026-0842,"CWE-287,CWE-306",2026-01-11 08:16:00.150,6.3,ADJACENT_NETWORK,LOW,NONE,NONE,UNCHANGED,LOW,LOW,LOW,0,155
CVE-2025-68931,"CWE-287,CWE-327",2026-01-13 20:16:07.980,7.5,NETWORK,LOW,NONE,NONE,UNCHANGED,NONE,HIGH,NONE,0,153
CVE-2026-24038,CWE-287,2026-01-22 04:15:59.890,8.1,NETWORK,LOW,LOW,NONE,UNCHANGED,HIGH,HIGH,NONE,0,144
CVE-2026-1410,"CWE-287,CWE-306",2026-01-26 01:15:48.773,6.4,PHYSICAL,HIGH,NONE,NONE,UNCHANGED,HIGH,HIGH,HIGH,0,140
CVE-2026-24003,"CWE-287,CWE-863",2026-01-26 22:15:56.513,4.3,ADJACENT_NETWORK,LOW,NONE,NONE,UNCHANGED,NONE,LOW,NONE,0,140
CVE-2026-22764,CWE-287,2026-01-29 11:15:53.250,4.3,NETWORK,LOW,LOW,NONE,UNCHANGED,LOW,NONE,NONE,0,137
CVE-2026-1740,CWE-287,2026-02-02 04:15:54.963,7.3,NETWORK,LOW,NONE,NONE,UNCHANGED,LOW,LOW,LOW,0,133
CVE-2026-2065,"CWE-287,CWE-306,CWE-862",2026-02-06 20:16:12.270,6.3,ADJACENT_NETWORK,LOW,NONE,NONE,UNCHANGED,LOW,LOW,LOW,0,129
CVE-2026-25804,"CWE-287,CWE-770",2026-02-06 23:15:55.123,9.1,NETWORK,LOW,NONE,NONE,UNCHANGED,HIGH,NONE,HIGH,0,129
CVE-2026-2174,CWE-287,2026-02-08 19:16:21.597,7.3,NETWORK,LOW,NONE,NONE,UNCHANGED,LOW,LOW,LOW,0,127
CVE-2026-25893,"CWE-285,CWE-287",2026-02-09 23:16:05.313,9.8,NETWORK,LOW,NONE,NONE,UNCHANGED,HIGH,HIGH,HIGH,0,126
CVE-2025-68663,CWE-287,2026-02-11 21:16:18.090,5.3,NETWORK,LOW,NONE,NONE,UNCHANGED,LOW,NONE,NONE,0,124
CVE-2026-25748,CWE-287,2026-02-12 20:16:10.473,8.6,NETWORK,LOW,NONE,NONE,CHANGED,HIGH,NONE,NONE,0,123
CVE-2026-25922,"CWE-287,CWE-347",2026-02-12 20:16:10.910,8.8,NETWORK,LOW,LOW,NONE,UNCHANGED,HIGH,HIGH,HIGH,0,123
CVE-2026-26119,CWE-287,2026-02-17 23:16:22.880,8.8,NETWORK,LOW,LOW,NONE,UNCHANGED,HIGH,HIGH,HIGH,0,118
CVE-2026-27134,"CWE-287,CWE-295,CWE-296",2026-02-21 00:16:15.940,8.1,NETWORK,HIGH,NONE,NONE,UNCHANGED,HIGH,HIGH,HIGH,0,114
CVE-2026-27197,CWE-287,2026-02-21 05:17:29.510,9.1,NETWORK,LOW,NONE,NONE,UNCHANGED,HIGH,HIGH,NONE,0,114
CVE-2026-3053,"CWE-287,CWE-306",2026-02-24 02:16:03.983,7.3,NETWORK,LOW,NONE,NONE,UNCHANGED,LOW,LOW,LOW,0,111
CVE-2026-24241,CWE-287,2026-02-24 20:27:47.620,4.3,ADJACENT_NETWORK,LOW,NONE,NONE,UNCHANGED,LOW,NONE,NONE,0,111
CVE-2026-20127,CWE-287,2026-02-25 17:25:29.477,10.0,NETWORK,LOW,NONE,NONE,CHANGED,HIGH,HIGH,HIGH,1,110
CVE-2026-20129,CWE-287,2026-02-25 17:25:30.343,9.8,NETWORK,LOW,NONE,NONE,UNCHANGED,HIGH,HIGH,HIGH,0,110
CVE-2026-3192,"CWE-287,CWE-306",2026-02-25 17:25:42.713,5.6,NETWORK,HIGH,NONE,NONE,UNCHANGED,LOW,LOW,LOW,0,110
CVE-2026-3194,"CWE-287,CWE-306",2026-02-25 18:23:42.810,4.5,LOCAL,HIGH,LOW,NONE,UNCHANGED,LOW,LOW,LOW,0,110
CVE-2026-27968,"CWE-287,CWE-613",2026-02-26 02:16:23.990,4.3,NETWORK,LOW,LOW,NONE,UNCHANGED,LOW,NONE,NONE,0,109
CVE-2026-26077,CWE-287,2026-02-26 15:17:36.653,6.5,NETWORK,LOW,NONE,NONE,UNCHANGED,NONE,LOW,LOW,0,109
CVE-2026-28215,"CWE-284,CWE-287",2026-02-26 23:16:35.940,9.1,NETWORK,LOW,NONE,NONE,UNCHANGED,HIGH,HIGH,NONE,0,109
CVE-2026-27939,CWE-287,2026-02-27 22:16:22.993,8.8,NETWORK,LOW,LOW,NONE,UNCHANGED,HIGH,HIGH,HIGH,0,108
CVE-2026-28408,"CWE-287,CWE-862",2026-02-27 22:16:23.847,9.8,NETWORK,LOW,NONE,NONE,UNCHANGED,HIGH,HIGH,HIGH,0,108
CVE-2026-24898,CWE-287,2026-03-03 22:16:28.443,10.0,NETWORK,LOW,NONE,NONE,CHANGED,HIGH,HIGH,HIGH,0,104
CVE-2026-29093,"CWE-287,CWE-668",2026-03-06 04:16:08.940,8.1,NETWORK,HIGH,NONE,NONE,UNCHANGED,HIGH,HIGH,HIGH,0,101
CVE-2026-28428,CWE-287,2026-03-06 05:16:31.607,5.3,NETWORK,LOW,NONE,NONE,UNCHANGED,NONE,LOW,NONE,0,101
CVE-2026-28787,"CWE-287,CWE-294",2026-03-06 05:16:39.980,8.2,NETWORK,HIGH,LOW,NONE,CHANGED,HIGH,HIGH,NONE,0,101
CVE-2026-28800,"CWE-22,CWE-287,CWE-434",2026-03-06 07:16:00.700,6.4,NETWORK,HIGH,HIGH,REQUIRED,UNCHANGED,HIGH,HIGH,HIGH,0,101
CVE-2026-28514,CWE-287,2026-03-06 18:16:19.103,9.8,NETWORK,LOW,NONE,NONE,UNCHANGED,HIGH,HIGH,HIGH,0,101
CVE-2026-30831,"CWE-287,CWE-304",2026-03-06 18:16:21.817,9.8,NETWORK,LOW,NONE,NONE,UNCHANGED,HIGH,HIGH,HIGH,0,101
CVE-2026-30223,"CWE-287,CWE-345",2026-03-06 21:16:16.113,8.8,NETWORK,LOW,LOW,NONE,UNCHANGED,HIGH,HIGH,HIGH,0,101
CVE-2026-29193,CWE-287,2026-03-07 15:15:55.867,8.2,NETWORK,LOW,NONE,NONE,UNCHANGED,HIGH,LOW,NONE,0,100
CVE-2026-30851,"CWE-287,CWE-345",2026-03-07 17:15:52.540,8.1,NETWORK,LOW,LOW,NONE,UNCHANGED,HIGH,HIGH,NONE,0,100
CVE-2026-30863,"CWE-287,CWE-863",2026-03-07 17:15:54.137,9.8,NETWORK,LOW,NONE,NONE,UNCHANGED,HIGH,HIGH,HIGH,0,100
CVE-2026-3739,CWE-287,2026-03-08 14:15:54.963,6.3,NETWORK,LOW,LOW,NONE,UNCHANGED,LOW,LOW,LOW,0,99
CVE-2026-26141,"CWE-287,CWE-863",2026-03-10 18:18:42.957,7.8,LOCAL,LOW,LOW,NONE,UNCHANGED,HIGH,HIGH,HIGH,0,97
CVE-2026-29792,CWE-287,2026-03-10 20:16:39.283,9.8,NETWORK,LOW,NONE,NONE,UNCHANGED,HIGH,HIGH,HIGH,0,97
CVE-2026-30949,CWE-287,2026-03-10 21:16:47.847,8.8,NETWORK,LOW,LOW,NONE,UNCHANGED,HIGH,HIGH,HIGH,0,97
CVE-2026-30967,CWE-287,2026-03-10 21:16:49.183,8.8,NETWORK,LOW,LOW,NONE,UNCHANGED,HIGH,HIGH,HIGH,0,97
CVE-2026-32136,CWE-287,2026-03-11 22:16:33.423,9.8,NETWORK,LOW,NONE,NONE,UNCHANGED,HIGH,HIGH,HIGH,0,96
CVE-2026-32246,CWE-287,2026-03-12 19:16:19.577,8.5,NETWORK,LOW,LOW,NONE,CHANGED,LOW,HIGH,NONE,0,95
CVE-2026-21004,CWE-287,2026-03-16 14:18:11.500,6.5,ADJACENT_NETWORK,LOW,NONE,NONE,UNCHANGED,NONE,NONE,HIGH,0,91
CVE-2026-4187,"CWE-287,CWE-306",2026-03-16 14:20:01.483,5.3,NETWORK,LOW,NONE,NONE,UNCHANGED,LOW,NONE,NONE,0,91
CVE-2026-4252,"CWE-287,CWE-291",2026-03-16 17:16:32.057,9.8,NETWORK,LOW,NONE,NONE,UNCHANGED,HIGH,HIGH,HIGH,0,91
CVE-2026-25937,CWE-287,2026-03-18 00:16:18.570,6.5,NETWORK,LOW,HIGH,NONE,UNCHANGED,HIGH,HIGH,NONE,0,89
CVE-2026-33042,CWE-287,2026-03-18 22:16:26.120,5.3,NETWORK,LOW,NONE,NONE,UNCHANGED,NONE,LOW,NONE,0,89
CVE-2026-32730,"CWE-287,CWE-305",2026-03-18 23:17:29.370,8.1,NETWORK,HIGH,NONE,NONE,UNCHANGED,HIGH,HIGH,HIGH,0,89
CVE-2026-30836,"CWE-287,CWE-295",2026-03-19 21:17:09.783,10.0,NETWORK,LOW,NONE,NONE,CHANGED,HIGH,HIGH,NONE,0,88
CVE-2026-32815,CWE-287,2026-03-19 22:16:42.167,7.5,NETWORK,LOW,NONE,NONE,UNCHANGED,HIGH,NONE,NONE,0,88
CVE-2026-4476,"CWE-287,CWE-306",2026-03-20 07:16:14.260,6.3,ADJACENT_NETWORK,LOW,NONE,NONE,UNCHANGED,LOW,LOW,LOW,0,87
CVE-2026-33124,CWE-287,2026-03-20 10:16:18.870,8.8,NETWORK,LOW,LOW,NONE,UNCHANGED,HIGH,HIGH,HIGH,0,87
CVE-2026-32305,"CWE-1188,CWE-287",2026-03-20 11:18:02.360,5.3,NETWORK,LOW,NONE,NONE,UNCHANGED,LOW,NONE,NONE,0,87
CVE-2026-2756,"CWE-287,CWE-306",2026-03-21 18:16:01.340,5.0,ADJACENT_NETWORK,HIGH,NONE,NONE,UNCHANGED,LOW,LOW,LOW,0,86
CVE-2026-4562,"CWE-287,CWE-306",2026-03-23 00:16:51.647,7.3,NETWORK,LOW,NONE,NONE,UNCHANGED,LOW,LOW,LOW,0,84
CVE-2026-4583,"CWE-287,CWE-294",2026-03-23 11:16:24.847,5.0,ADJACENT_NETWORK,HIGH,NONE,NONE,UNCHANGED,LOW,LOW,LOW,0,84
CVE-2026-4587,"CWE-287,CWE-295",2026-03-23 13:16:31.320,3.7,NETWORK,HIGH,NONE,NONE,UNCHANGED,NONE,LOW,NONE,0,84
CVE-2026-4592,CWE-287,2026-03-23 16:16:52.973,5.6,NETWORK,HIGH,NONE,NONE,UNCHANGED,LOW,LOW,LOW,0,84
CVE-2026-33512,"CWE-287,CWE-312,CWE-326,CWE-327",2026-03-23 19:16:40.420,7.5,NETWORK,LOW,NONE,NONE,UNCHANGED,HIGH,NONE,NONE,0,84
CVE-2026-33716,CWE-287,2026-03-23 19:16:42.323,9.4,NETWORK,LOW,NONE,NONE,UNCHANGED,LOW,HIGH,HIGH,0,84
CVE-2026-32879,CWE-287,2026-03-23 20:16:27.373,4.9,NETWORK,LOW,HIGH,NONE,UNCHANGED,HIGH,NONE,NONE,0,84
CVE-2026-33473,CWE-287,2026-03-24 16:16:33.710,5.7,NETWORK,LOW,LOW,REQUIRED,UNCHANGED,HIGH,NONE,NONE,0,83
CVE-2026-33409,CWE-287,2026-03-24 19:16:53.287,9.1,NETWORK,LOW,NONE,NONE,UNCHANGED,HIGH,HIGH,NONE,0,83
CVE-2026-33314,"CWE-287,CWE-346",2026-03-24 20:16:27.690,6.5,NETWORK,LOW,NONE,NONE,UNCHANGED,NONE,LOW,LOW,0,83
CVE-2026-33322,CWE-287,2026-03-24 20:16:27.857,9.8,NETWORK,LOW,NONE,NONE,UNCHANGED,HIGH,HIGH,HIGH,0,83
CVE-2026-33215,"CWE-287,CWE-488",2026-03-24 21:16:28.640,6.5,NETWORK,HIGH,NONE,NONE,UNCHANGED,HIGH,NONE,LOW,0,83
CVE-2026-33665,CWE-287,2026-03-25 18:16:32.390,7.5,NETWORK,HIGH,LOW,NONE,UNCHANGED,HIGH,HIGH,HIGH,0,82
